County,Offense,AverageIncarcerationLength,TotalCasesYear,TotalIncarcerationAmount,MaxSentence,MinSentence,StdDevSentence,MedianSentence,ModeSentence,AverageProbation,TotalProbationInstances,TotalProbationMonthSum,MaxProbation,MinProbation,StdDevProbation,MedianProbation,ModeProbation,ID
CAM,HINDERING-ONESELF-UNDERLYING 2,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,1017
CAM,IDENTITY CRIME-IMPERSONATN-VAL,180.0,1,180,180,180,,180.0,180,0.0,1,0,0,0,,0.0,0,1018
CAM,IDENTITY CRIME-REP SELF AS ANO,180.0,1,180,180,180,,180.0,180,60.0,1,60,60,60,,60.0,60,1019
CAM,INSURANCE FRAUD-FALSE CLAIM ET,0.0,2,0,0,0,0.0,0.0,0,48.0,2,96,60,36,16.97056274847714,48.0,36,1020
CAM,INTERFER W/CUSTODY-TAKE/CONCEA,1095.0,1,1095,1095,1095,,1095.0,1095,0.0,1,0,0,0,,0.0,0,1021
CAM,INVASION OF PRIVACY-DISCLOSE S,291.8,5,1459,1095,0,475.86363592945406,0.0,0,36.0,5,180,60,0,28.142494558940577,48.0,60,1022
CAM,INVASION OF PRIVACY-OBSERVE SE,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,1023
CAM,INVASION OF PRIVACY-RECORD SEX,0.0,1,0,0,0,,0.0,0,60.0,1,60,60,60,,60.0,60,1024
CAM,KIDNAPPING-BODILY INJURY/TERRO,1095.0,1,1095,1095,1095,,1095.0,1095,0.0,1,0,0,0,,0.0,0,1025
CAM,KNOW POSS/VIEW/CTRL 1K<100K CH,851.6666666666666,3,2555,1460,0,759.8080898051385,1095.0,0,0.0,3,0,0,0,0.0,0.0,0,1026
CAM,KNOW POSS/VIEW/CTRL <1K ITEMS,342.0833333333333,24,8210,1825,0,614.3659097105672,0.0,0,31.75,24,762,60,0,25.30036947659409,30.0,60,1027
CAM,KNOWING LEAVING SCENE OF MV AC,730.0,4,2920,1825,0,894.06375611586,547.5,0,30.0,4,120,60,0,34.64101615137755,30.0,0,1028
CAM,KNOWINGLY EXHIBITING A FALSE G,177.875,8,1423,1095,0,382.13177887813964,0.0,0,16.5,8,132,36,0,12.727922061357855,18.0,24,1029
CAM,KNOWINGLY LEAVE SCENE OF ACCID,73.5,2,147,147,0,103.94469683442249,73.5,0,42.0,2,84,48,36,8.48528137423857,42.0,36,1030
CAM,LEADER OF ORGANIZED RETAIL THE,0.0,1,0,0,0,,0.0,0,60.0,1,60,60,60,,60.0,60,1031
CAM,LEWDNESS - OBSERVED BY CHILD <,364.0,1,364,364,364,,364.0,364,60.0,1,60,60,60,,60.0,60,1032
CAM,LEWDNESS - OBSERVED BY OTHERS,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,1033
CAM,LURE/ENTICE CHILD BY VARIOUS M,2007.5,2,4015,2920,1095,1290.4698756654493,2007.5,1095,0.0,2,0,0,0,0.0,0.0,0,1034
CAM,MAINTAIN NUISANCE-MAINT PLACE,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,1035
CAM,MANSLAUGHTER - COMMITTED RECKL,2972.1428571428573,7,20805,5475,1825,1200.041169928686,2555.0,2555,0.0,7,0,0,0,0.0,0.0,0,1036
CAM,MANSLAUGHTER-PASSION/PROVOCATI,2920.0,2,5840,3285,2555,516.1879502661797,2920.0,2555,0.0,2,0,0,0,0.0,0.0,0,1037
CAM,"MANU/DIST/DISP - CDS - B(3), (",0.0,1,0,0,0,,0.0,0,60.0,1,60,60,60,,60.0,60,1038
CAM,MANU/DIST/DISP - MARIJUANA LES,0.0,1,0,0,0,,0.0,0,60.0,1,60,60,60,,60.0,60,1039
CAM,"MANU/DIST/DISP-CDS-HEROIN,METH",608.3333333333334,3,1825,1825,0,1053.6642412710669,0.0,0,20.0,3,60,60,0,34.64101615137755,0.0,0,1040
CAM,MANU/DIST/PWI SYNTHETIC CANNAB,486.3333333333333,3,1459,1095,0,557.6561066942004,364.0,0,32.0,3,96,48,0,27.712812921102035,48.0,48,1041
CAM,MANUF/DISTR CDS OR INTENT TO M,575.7923497267759,366,210740,5475,0,791.6789445752481,180.0,0,23.60655737704918,366,8640,60,0,24.33146360716021,24.0,0,1042
CAM,MANUF/DISTR CDS-HEROIN/METH/LS,283.77777777777777,9,2554,1095,0,475.1022989256571,0.0,0,30.666666666666668,9,276,60,0,30.066592756745816,36.0,0,1043
CAM,MANUFACTURE/PACKAGE IMITATION,0.0,1,0,0,0,,0.0,0,60.0,1,60,60,60,,60.0,60,1044
CAM,METHAMPHETAMINE >= 1/2 OZ,1002.5,2,2005,1825,180,1163.1906550518706,1002.5,180,12.0,2,24,24,0,16.97056274847714,12.0,0,1045
CAM,MFD/D/D HEROIN/COKE >=5OZ 1ST,0.0,1,0,0,0,,0.0,0,60.0,1,60,60,60,,60.0,60,1046
CAM,MFG/D/D HER/COKE>=.5OZ<5OZ 2ND,182.0,2,364,364,0,257.3868683519033,182.0,0,30.0,2,60,60,0,42.42640687119285,30.0,0,1047
CAM,MFG/D/D OTHER I OR II<1OZ 3RD,2920.0,1,2920,2920,2920,,2920.0,2920,0.0,1,0,0,0,,0.0,0,1048
CAM,MFG/DIST/DIS HER/COKE<.5OZ-3RD,121.33333333333333,3,364,364,0,210.15549798502377,0.0,0,36.0,3,108,60,24,20.784609690826528,24.0,24,1049
CAM,MFG/DIST/DISP LSD>=10GR-1ST DG,1825.0,2,3650,1825,1825,0.0,1825.0,1825,0.0,2,0,0,0,0.0,0.0,0,1050
CAM,MISAPPLICATION OF ENTRUSTED PR,364.0,1,364,364,364,,364.0,364,60.0,1,60,60,60,,60.0,60,1051
CAM,MURDER - DURING COMMISSION OF,14600.0,1,14600,14600,14600,,14600.0,14600,0.0,1,0,0,0,,0.0,0,1052
CAM,MURDER - PURPOSELY,15816.666666666666,9,142350,29200,2555,10498.113223336848,13870.0,9125,0.0,9,0,0,0,0.0,0.0,0,1053
CAM,OBSCENE MATERIAL TO MINOR - DE,0.0,2,0,0,0,0.0,0.0,0,30.0,2,60,36,24,8.48528137423857,30.0,24,1054
CAM,OBSCENE MATERIAL TO MINOR - SE,0.0,5,0,0,0,0.0,0.0,0,36.0,5,180,60,0,24.0,48.0,48,1055
CAM,OBSCENITY-SELL/DISTR/EXHIBIT T,0.0,4,0,0,0,0.0,0.0,0,24.0,4,96,36,12,13.856406460551018,24.0,12,1056
CAM,OBSTRUCT ADMIN OF LAW-OBSTRUCT,2014.6260869565217,115,231682,218270,0,20343.602558561666,0.0,0,7.252173913043478,115,834,60,0,11.639198349332437,0.0,0,1057
CAM,OBSTRUCTING THE ADMINISTRATION,8.571428571428571,21,180,180,0,39.27922024247863,0.0,0,3.4285714285714284,21,72,12,0,5.5549205986353085,0.0,0,1058
CAM,OBTAIN/POSSESS A SYNTHETIC CAN,627.0,1,627,627,627,,627.0,627,60.0,1,60,60,60,,60.0,60,1059
CAM,OBTAINING CDS/ANALOG BY FRAUD/,0.0,1,0,0,0,,0.0,0,24.0,1,24,24,24,,24.0,24,1060
CAM,OFFICIAL MISCONDUCT-OFFICIAL F,1460.0,1,1460,1460,1460,,1460.0,1460,0.0,1,0,0,0,,0.0,0,1061
CAM,OPERATE MV DURING LICENSE SUSP,234.23529411764707,17,3982,365,180,86.60725244730136,180.0,180,7.0588235294117645,17,120,60,0,16.46386417368085,0.0,0,1062
CAM,POLICE ANIMAL-HARMING A POLICE,540.0,1,540,540,540,,540.0,540,0.0,1,0,0,0,,0.0,0,1063
CAM,POSS >1 OZ OBTAIN POSSESS SYNT,0.0,1,0,0,0,,0.0,0,24.0,1,24,24,24,,24.0,24,1064
CAM,"POSS CDS - < 50G MARIJUANA, 5G",44.875,8,359,180,0,83.09278376782014,0.0,0,4.5,8,36,12,0,6.2105900340811875,0.0,0,1065
CAM,"POSS CDS - > 50G MARIJUANA, 5G",0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,1066
CAM,"POSS CDS >6 OZ MARIJUANA, >17",364.0,1,364,364,364,,364.0,364,36.0,1,36,36,36,,36.0,36,1067
CAM,POSS CDS-FAILS TO GIVE CDS TO,4.864864864864865,37,180,180,0,29.591817714964307,0.0,0,5.351351351351352,37,198,36,0,7.718002822464344,0.0,0,1068
CAM,POSS CDS/ANALOG - SCHD I II II,321.5441370223979,759,244052,2190,0,488.2640677239683,0.0,0,23.503293807641633,759,17839,60,0,24.03322627925381,12.0,0,1069
CAM,POSS DEVICE TO DEFRAUD ADMINIS,278.6,5,1393,540,0,207.21920760392845,268.0,0,4.8,5,24,24,0,10.73312629199899,0.0,0,1070
CAM,POSS MJ>50G HASH>5G 4TH DEGREE,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,1071
CAM,POSS OF PRESCRIPT DRUGS IN ORI,0.0,2,0,0,0,0.0,0.0,0,6.0,2,12,12,0,8.48528137423857,6.0,0,1072
CAM,POSS OF WEAPON FOR UNLAWFUL PU,734.9351851851852,108,79373,5475,0,956.5213284786414,364.0,0,19.055555555555557,108,2058,60,0,23.112012223825683,0.0,0,1073
CAM,POSS SCHD I II III IV,1460.0,1,1460,1460,1460,,1460.0,1460,0.0,1,0,0,0,,0.0,0,1074
CAM,POSS/DIST - IMITATION CDS - IM,430.6666666666667,3,1292,985,0,504.01025121849784,307.0,0,0.0,3,0,0,0,0.0,0.0,0,1075
CAM,POSS/DIST WITHIN 500 FT CERTAI,1250.6666666666667,6,7504,2555,0,1210.407644831553,1197.0,0,20.0,6,120,60,0,30.983866769659336,0.0,0,1076
CAM,POSS/DIST/PWID - IMITATION CDS,1116.5,2,2233,1825,408,1001.9703089413379,1116.5,408,0.0,2,0,0,0,0.0,0.0,0,1077
CAM,POSS/OBTAIN SYNTHETIC CANNABIN,367.375,8,2939,1460,0,480.635869745189,322.0,0,15.0,8,120,60,0,22.903524370092665,0.0,0,1078
CAM,POSS/SELL HYPODERMIC SYRINGE F,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,1079
CAM,POSSESSION OF A FALSE GOVERNME,270.0,1,270,270,270,,270.0,270,0.0,1,0,0,0,,0.0,0,1080
CAM,POSSESSION OF FIREARM WHILE CO,1888.4782608695652,23,43435,2920,1095,406.62813809148406,1825.0,1825,0.0,23,0,0,0,0.0,0.0,0,1081
CAM,POSSESSION OF FRAUDULENT RECEI,0.0,1,0,0,0,,0.0,0,24.0,1,24,24,24,,24.0,24,1082
CAM,PRESC/LEGEND DRUGS-DISTR/POSS,364.0,1,364,364,364,,364.0,364,0.0,1,0,0,0,,0.0,0,1083
CAM,PRESC/LEGEND DRUGS-DISTRIBUTE,535.625,8,4285,1460,0,680.3330985627555,135.0,0,22.5,8,180,60,0,31.05295017040594,0.0,0,1084
CAM,PRESC/LEGEND DRUGS-POSS WITHOU,288.8,5,1444,540,0,273.2529963239196,364.0,0,4.8,5,24,24,0,10.73312629199899,0.0,0,1085
CAM,PROHIBITED WEAPONS AND DEVICES,255.06060606060606,33,8417,540,0,220.407710192092,270.0,0,16.0,33,528,60,0,17.916472867168917,12.0,0,1086
CAM,PROMOTE PROST: EXCEPT SOLICT O,182.0,2,364,364,0,257.3868683519033,182.0,0,30.0,2,60,60,0,42.42640687119285,30.0,0,1087
CAM,PROMOTE PROST: SOLICIT OR PROC,0.0,1,0,0,0,,0.0,0,36.0,1,36,36,36,,36.0,36,1088
CAM,PROSTITUTION OFFER SEX IN 2N,0.0,1,0,0,0,,0.0,0,24.0,1,24,24,24,,24.0,24,1089
CAM,PURCHASE FIREARM PARTS/MANU UN,180.0,1,180,180,180,,180.0,180,12.0,1,12,12,12,,12.0,12,1090
CAM,RECEIVING STOLEN PROP-KNOW PRO,0.0,1,0,0,0,,0.0,0,60.0,1,60,60,60,,60.0,60,1091
CAM,RECEIVING STOLEN PROPERTY-KNOW,180.0,1,180,180,180,,180.0,180,0.0,1,0,0,0,,0.0,0,1092
CAM,RECEIVING STOLEN PROPERTY-VAL,638.5,4,2554,1095,0,547.666869547538,729.5,1095,15.0,4,60,60,0,30.0,0.0,0,1093
CAM,RECEIVING STOLEN PROPERTY-VALU,132.54545454545453,11,1458,540,0,199.9476749734108,0.0,0,17.454545454545453,11,192,60,0,25.23633743776476,6.0,0,1094
CAM,RECEIVNG STOLEN PROP-KNOW PROP,389.52592592592595,135,52586,1825,0,548.6928813591203,131.0,0,24.94074074074074,135,3367,60,0,25.669763548603992,24.0,0,1095
CAM,REFUSE TO ALLOW BLOOD ETC SAMP,0.0,1,0,0,0,,0.0,0,60.0,1,60,60,60,,60.0,60,1096
CAM,REG OF SEX OFF-NOTICE OF CHANG,338.47058823529414,17,5754,1095,0,383.9344211006384,191.0,0,30.705882352941178,17,522,60,0,25.621681994656285,24.0,60,1097
CAM,REGISTRATION OF SEX OFFENDER-V,395.5238095238095,21,8306,1095,0,432.7478040438356,270.0,0,17.714285714285715,21,372,60,0,18.44218766074908,12.0,0,1098
CAM,REGISTRATION OF SEX OFFENDERS-,181.33333333333334,3,544,364,0,182.00366296680224,180.0,0,12.0,3,36,12,12,0.0,12.0,12,1099
CAM,RESIST ARR/ELUD-AFTER INSTRUCT,450.9888888888889,90,40589,2555,0,598.1127903560629,180.0,0,20.133333333333333,90,1812,60,0,21.64846830090482,12.0,0,1100
CAM,RESIST ARR/ELUD-BY FLIGHT IN M,0.0,1,0,0,0,,0.0,0,6.0,1,6,6,6,,6.0,6,1101
CAM,RESIST ARR/ELUD-CAUSE RISK OF,442.04761904761904,21,9283,1825,0,616.854802704046,180.0,0,26.857142857142858,21,564,60,0,25.144155810616738,24.0,0,1102
CAM,RESIST ARR/ELUD-FLIGHT PREVENT,234.8716577540107,187,43921,1825,0,261.996090012133,180.0,0,20.406417112299465,187,3816,60,0,24.43524603767796,12.0,0,1103
CAM,RESIST ARR/ELUD-FORCE/THREAT;,90.0,2,180,180,0,127.27922061357856,90.0,0,6.0,2,12,12,0,8.48528137423857,6.0,0,1104
CAM,RESIST ARR/ELUD-MV OP- RISK OF,748.1860465116279,43,32172,2555,0,873.9823539630303,180.0,0,28.186046511627907,43,1212,60,0,29.263381809868903,24.0,0,1105
CAM,RESIST ARR/ELUD-PREVENTS OFFIC,9.473684210526315,19,180,180,0,41.29483209670112,0.0,0,6.947368421052632,19,132,36,0,9.222398363709267,0.0,0,1106
CAM,RESIST ARR/ELUD-USE/THREATEN F,370.5047619047619,105,38903,1825,0,482.1203792345436,250.0,0,22.17142857142857,105,2328,60,0,22.57485716065942,18.0,0,1107
CAM,RESISTING ARREST - 3RD DEGREE,365.0,1,365,365,365,,365.0,365,0.0,1,0,0,0,,0.0,0,1108
CAM,RESISTING ARREST-PURPOSELY,0.0,4,0,0,0,0.0,0.0,0,18.0,4,72,60,0,28.5657137141714,6.0,0,1109
CAM,RESISTING ARREST-SUBSTANTIAL R,547.5,2,1095,1095,0,774.2819253992695,547.5,0,6.0,2,12,12,0,8.48528137423857,6.0,0,1110
CAM,RIOT - COMMISSION OF A CRIME,115.0,1,115,115,115,,115.0,115,0.0,1,0,0,0,,0.0,0,1111
CAM,"ROBBERY BY FORCE, BI, THREAT O",0.0,1,0,0,0,,0.0,0,60.0,1,60,60,60,,60.0,60,1112
CAM,ROBBERY-BI,0.0,1,0,0,0,,0.0,0,60.0,1,60,60,60,,60.0,60,1113
CAM,ROBBERY-BI/FEAR/WHILE 1ST/2ND,12775.0,2,25550,25550,0,18066.578259316288,12775.0,0,0.0,2,0,0,0,0.0,0.0,0,1114
CAM,ROBBERY-INFLICTS BI OR USES FO,1746.075,40,69843,12955,0,2411.526768088036,1095.0,0,21.0,40,840,60,0,28.982753492378876,0.0,0,1115
CAM,ROBBERY-THREAT,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,1116
CAM,ROBBERY-THREAT OR COMMITS - AR,2920.0,1,2920,2920,2920,,2920.0,2920,0.0,1,0,0,0,,0.0,0,1117
CAM,ROBBERY-THREAT OR COMMITS A 1S,2190.0,2,4380,2555,1825,516.1879502661797,2190.0,1825,0.0,2,0,0,0,0.0,0.0,0,1118
CAM,ROBBERY-THREAT OR FEAR OF BI,1515.1515151515152,33,50000,3650,0,1177.0922096742283,1825.0,0,18.181818181818183,33,600,60,0,28.001623329566254,0.0,0,1119
CAM,ROBBERY-THREAT OR FEAR OF BI -,3218.6363636363635,11,35405,6570,0,2063.578313160287,2555.0,2190,5.454545454545454,11,60,60,0,18.090680674665816,0.0,0,1120
CAM,SEXUAL ASSAULT-FORCE/COERCION,2555.0,5,12775,4380,1825,1064.1487208092674,2190.0,1825,0.0,5,0,0,0,0.0,0.0,0,1121
CAM,SEXUAL ASSAULT-VIC < 13 & DEF,2533.8888888888887,9,22805,5110,540,1299.7686760001222,2555.0,1825,0.0,9,0,0,0,0.0,0.0,0,1122
CAM,SEXUAL ASSAULT-VICTIM 13-15 Y/,2068.3333333333335,3,6205,2190,1825,210.73284825421337,2190.0,2190,0.0,3,0,0,0,0.0,0.0,0,1123
CAM,SHOPLIFTING-CONCEAL MERCH-RETA,372.5,2,745,745,0,526.794551983978,372.5,0,30.0,2,60,60,0,42.42640687119285,30.0,0,1124
CAM,SHOPLIFTING-CONCEAL MERCHANDIS,362.0,7,2534,725,180,209.29962573624763,364.0,180,27.428571428571427,7,192,60,0,27.46426249302381,36.0,0,1125
CAM,SHOPLIFTING-RETAIL VALUE $500-,0.0,1,0,0,0,,0.0,0,60.0,1,60,60,60,,60.0,60,1126
CAM,SHOPLIFTING-TAKE MERCH W/O PAY,379.65384615384613,26,9871,1825,0,532.4859391426363,180.0,0,31.846153846153847,26,828,60,0,24.69606010308901,30.0,60,1127
CAM,SHOPLIFTING-TAKE MERCH W/OUT P,204.5,20,4090,725,0,223.2031173145827,180.0,0,23.1,20,462,60,0,25.99169907975682,12.0,0,1128
CAM,SIMPLE ASSAULT-NEGLIGENT CAUSE,0.0,2,0,0,0,0.0,0.0,0,6.0,2,12,12,0,8.48528137423857,6.0,0,1129
CAM,"SIMPLE ASSAULT-PURP/KNOW B.I.,",0.0,3,0,0,0,0.0,0.0,0,8.0,3,24,12,0,6.928203230275509,12.0,12,1130
CAM,SIMPLE ASSAULT-PURPOSELY/KNOWI,8.08,75,606,342,0,44.76417486507879,0.0,0,8.0,75,600,24,0,6.341625676135119,12.0,12,1131
CAM,SIMPLE ASSAULT-THREAT OF SBI B,0.0,6,0,0,0,0.0,0.0,0,7.0,6,42,18,0,7.974960814950754,6.0,0,1132
CAM,SPECIAL SENTENCE PSL/CSL - VIO,347.0632911392405,79,27418,540,0,129.64095801157035,365.0,365,1.518987341772152,79,120,48,0,6.688798059008563,0.0,0,1133
CAM,STALKING-ENGAGE CONDUCT REASON,190.6875,16,3051,540,0,188.03074881518714,180.0,0,12.375,16,198,36,0,14.60992813124007,6.0,0,1134
CAM,STALKING-REPEAT OFFENDER AND S,1095.0,1,1095,1095,1095,,1095.0,1095,0.0,1,0,0,0,,0.0,0,1135
CAM,STALKING-STALKING IN VIOLATION,265.3448275862069,29,7695,1825,0,452.21536239954054,180.0,0,25.448275862068964,29,738,60,0,20.886745980057977,24.0,0,1136
CAM,STRICT LIABILITY VEHICULAR HOM,364.0,1,364,364,364,,364.0,364,60.0,1,60,60,60,,60.0,60,1137
CAM,"TAKES,OPERATES,EXERCISE CNTRL",0.0,1,0,0,0,,0.0,0,36.0,1,36,36,36,,36.0,36,1138
CAM,TAMPER W/PUB RECS-USE OR FILE,455.0,4,1820,1460,0,675.3517601961217,180.0,180,15.0,4,60,36,0,18.0,12.0,0,1139
CAM,TAMPERING WITH PHYSICAL EVIDEN,540.0,2,1080,540,540,0.0,540.0,540,0.0,2,0,0,0,0.0,0.0,0,1140
CAM,TAMPERING WITH RECORDS-DESTROY,112.5,4,450,270,0,135.0,90.0,0,21.0,4,84,36,0,15.0996688705415,24.0,24,1141
CAM,TERRORISTIC THREATS-OCCURS DUR,912.5,2,1825,1825,0,1290.4698756654493,912.5,0,30.0,2,60,60,0,42.42640687119285,30.0,0,1142
CAM,TERRORISTIC THREATS-THREAT TO,428.3614457831325,83,35554,3650,0,629.6619995024286,180.0,0,20.819277108433734,83,1728,60,0,23.33851865756676,12.0,0,1143
CAM,TERRORISTIC THREATS-THREATEN I,593.6842105263158,76,45120,1825,0,564.1390185767173,364.0,0,21.473684210526315,76,1632,60,0,24.734037914965427,12.0,0,1144
CAM,THEFT BY DECEPTION-FALSE IMPR-,0.0,6,0,0,0,0.0,0.0,0,22.0,6,132,60,0,29.79932885150268,6.0,0,1145
CAM,THEFT BY DECEPTION-FALSE IMPRE,0.0,2,0,0,0,0.0,0.0,0,0.0,2,0,0,0,0.0,0.0,0,1146
CAM,THEFT BY DECEPTION-VALUE $200-,1825.0,1,1825,1825,1825,,1825.0,1825,0.0,1,0,0,0,,0.0,0,1147
CAM,THEFT BY DECEPTION-VALUE $500-,93.44444444444444,27,2523,1095,0,231.70560454915025,0.0,0,39.111111111111114,27,1056,60,0,24.591013576466278,48.0,60,1148
CAM,THEFT BY DECEPTN-FAIL CORRECT,165.0,1,165,165,165,,165.0,165,0.0,1,0,0,0,,0.0,0,1149
CAM,THEFT BY UNLAWFL TAKNG-IMMOVBL,276.0,1,276,276,276,,276.0,276,36.0,1,36,36,36,,36.0,36,1150
CAM,THEFT BY UNLAWFL TAKNG-MOVABLE,381.00943396226415,212,80774,1825,0,541.9911594963427,180.0,0,24.11320754716981,212,5112,60,0,25.091045873534444,15.0,0,1151
CAM,THEFT BY UNLAWFL TAKNG-VALUE $,669.875,8,5359,1825,60,687.6783794561442,279.5,180,9.0,8,72,36,0,16.664761795905928,0.0,0,1152
CAM,THEFT BY UNLAWFUL TAKING/DISPO,45.0,4,180,180,0,90.0,0.0,0,7.5,4,30,12,0,5.744562646538029,9.0,12,1153
CAM,THEFT BY UNLAWFUL TAKNG-MOVABL,12.857142857142858,14,180,180,0,48.10702354423639,0.0,0,8.571428571428571,14,120,60,0,15.9118450591631,0.0,0,1154
CAM,THEFT OF SERVCS-KNOW SERVCS CO,27.0,1,27,27,27,,27.0,27,0.0,1,0,0,0,,0.0,0,1155
CAM,THEFT OF SERVICES-KNOW SERVCES,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,1156
CAM,THEFT-FROM THE PERSON OF ANOTH,497.8636363636364,22,10953,1825,0,646.2427153834287,212.0,0,32.72727272727273,22,720,60,0,27.006492725836303,36.0,60,1157
CAM,THEFT-VALUE $200-$499,317.5,2,635,365,270,67.17514421272202,317.5,270,0.0,2,0,0,0,0.0,0.0,0,1158
CAM,"THEFT-VALUE BETWEEN $500-$74,9",121.33333333333333,3,364,364,0,210.15549798502377,0.0,0,40.0,3,120,60,0,34.64101615137755,60.0,60,1159
CAM,THEFT-VALUE LESS THAN $200,0.0,3,0,0,0,0.0,0.0,0,0.0,3,0,0,0,0.0,0.0,0,1160
CAM,THREAT TO KILL,1095.0,1,1095,1095,1095,,1095.0,1095,0.0,1,0,0,0,,0.0,0,1161
CAM,THROWING BODILY FLUID AT LAW E,317.0833333333333,36,11415,1095,0,230.66380916204182,364.0,364,18.333333333333332,36,660,60,0,24.422472087344943,0.0,0,1162
CAM,TRAFFIC PERSL ID INFO-MAKE ETC,30.0,1,30,30,30,,30.0,30,60.0,1,60,60,60,,60.0,60,1163
CAM,UNLAW POSS WEAP-OTHER,135.0,2,270,270,0,190.91883092036784,135.0,0,48.0,2,96,60,36,16.97056274847714,48.0,36,1164
CAM,UNLAW TAKING MEANS CONVEYANCE-,356.0,11,3916,2190,0,639.6744484501472,110.0,0,19.636363636363637,11,216,60,0,28.025961989814824,0.0,0,1165
CAM,UNLAW TAKING MEANS OF CONVEYAN,285.2,15,4278,540,0,170.4444610003924,364.0,364,10.0,15,150,60,0,17.221249332479584,0.0,0,1166
CAM,UNLAWFUL POSS OF HANDGUN W/OUT,1460.0,2,2920,1825,1095,516.1879502661797,1460.0,1095,0.0,2,0,0,0,0.0,0.0,0,1167
CAM,UNLAWFUL POSS WEAP - OTHER WEA,187.83673469387756,98,18408,1460,0,257.78604146216486,45.0,0,16.775510204081634,98,1644,60,0,17.781335408575643,12.0,0,1168
CAM,UNLAWFUL POSS WEAP - RIFLE/SHO,1642.5,2,3285,1825,1460,258.0939751330898,1642.5,1460,0.0,2,0,0,0,0.0,0.0,0,1169
CAM,UNLAWFUL POSS WEAP - RIFLES/SH,973.3333333333334,3,2920,1825,0,918.563189624608,1095.0,0,10.0,3,30,30,0,17.320508075688775,0.0,0,1170
CAM,UNLAWFUL POSS WEAP- MACHINE GU,2555.0,1,2555,2555,2555,,2555.0,2555,0.0,1,0,0,0,,0.0,0,1171
CAM,UNLAWFUL POSS WEAPON - HANDGUN,200.0,10,2000,364,0,181.0095147898155,272.0,364,24.0,10,240,60,0,16.97056274847714,24.0,12,1172
CAM,UNLAWFUL POSS WEAPON-HANDGUNS,1659.090909090909,220,365000,3650,0,423.2987339714332,1825.0,1825,0.32727272727272727,220,72,36,0,3.0162697059412356,0.0,0,1173
CAM,UNLAWFUL POSSESSION OF WEAPONS,1039.2857142857142,7,7275,1825,0,804.0391189251334,1095.0,1825,0.0,7,0,0,0,0.0,0.0,0,1174
CAM,UNLAWFUL TAKING OF A MEANS OF,0.0,1,0,0,0,,0.0,0,24.0,1,24,24,24,,24.0,24,1175
CAM,UNREGISTERED HOME IMPROVEMENTS,0.0,1,0,0,0,,0.0,0,60.0,1,60,60,60,,60.0,60,1176
CAM,UNSWORN FALSFICTN AUTH-FALSE I,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,1177
CAM,UNSWORN FALSIFICTN AUTH-FALSE,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,1178
CAM,USE/POSS W/INTENT TO USE DRUG,32.888888888888886,9,296,179,0,62.38478268865822,0.0,0,2.6666666666666665,9,24,12,0,5.291502622129181,0.0,0,1179
CAM,USE/POSS W/INTEUSE/POSS W/INT,0.0,3,0,0,0,0.0,0.0,0,0.0,3,0,0,0,0.0,0.0,0,1180
CAM,VEHICULAR HOMICIDE-RESULT OF F,375.5,2,751,751,0,531.0371926710972,375.5,0,42.0,2,84,60,24,25.45584412271571,42.0,24,1181
CAM,WANDERING/PROWLING TO OBTAIN/S,3.2413793103448274,87,282,180,0,20.49671869215042,0.0,0,3.793103448275862,87,330,24,0,6.346832081118753,0.0,0,1182
CAM,WEAP MFG-SAWED-OFF SHOTGUN,0.0,1,0,0,0,,0.0,0,60.0,1,60,60,60,,60.0,60,1183
CAM,WEAP MFG-WEAPONS,0.0,1,0,0,0,,0.0,0,24.0,1,24,24,24,,24.0,24,1184
CAM,WEAPONS-MANU/TRANSP/DISP/DEFAC,190.0,2,380,200,180,14.142135623730951,190.0,180,18.0,2,36,36,0,25.45584412271571,18.0,0,1185
CAM,WEAPONS-MANU/TRANSPO/DISP /DEF,171.17977528089887,89,15235,1080,0,226.6069164573592,0.0,0,20.764044943820224,89,1848,60,0,20.42837958682508,12.0,0,1186
CAM,WEAPONS-TRANSPORTS/SHIPS/SELLS,1825.0,1,1825,1825,1825,,1825.0,1825,0.0,1,0,0,0,,0.0,0,1187
CAM,WIDESPREAD INJURY OR DAMAGE-CA,180.0,1,180,180,180,,180.0,180,60.0,1,60,60,60,,60.0,60,1188
CAM,WIDESPREAD INJURY OR DAMAGE-FA,540.0,1,540,540,540,,540.0,540,0.0,1,0,0,0,,0.0,0,1189
CAM,WILLFULL FAILURE TO REPORT DEA,197.0,2,394,364,30,236.17366491630688,197.0,30,24.0,2,48,24,24,0.0,24.0,24,1190
