Judge,Offense,AverageIncarcerationYear,TotalCasesYear,TotalIncarcerationYears,MaxSentenceYear,MinSentenceYear,StdDevSentenceYear,MedianSentenceYear,ModeSentenceYear,AverageProbationMonth,TotalProbationMonthInstances,TotalIncarcerationMonth,MaxProbationMonth,MinProbationMonth,StdDevProbationMonth,MedianProbationMonth,ModeProbationMonth,ID
COLLEEN M FLYNN,CARJACKING-THREATEN OCCUPANT /,2190.0,1,2190,2190,2190,,2190.0,2190,0.0,1,0,0,0,,0.0,0,949
COLLEEN M FLYNN,CDS - MANU/DIST/PWID - HEROIN/,1946.3333333333333,3,5839,3650,364,1646.3566847233724,1825.0,364,12.0,3,36,36,0,20.784609690826528,0.0,0,950
COLLEEN M FLYNN,CERT PERSON NOT TO HAVE WEAP P,2555.0,1,2555,2555,2555,,2555.0,2555,0.0,1,0,0,0,,0.0,0,951
COLLEEN M FLYNN,CJ-THRT/PURP/KNOW PUT OCPNT/PE,1825.0,1,1825,1825,1825,,1825.0,1825,0.0,1,0,0,0,,0.0,0,952
COLLEEN M FLYNN,CONSPIRACY - AGREE/ENGAGE IN C,0.0,1,0,0,0,,0.0,0,36.0,1,36,36,36,,36.0,36,953
COLLEEN M FLYNN,CRIMINAL MISCHIEF-DAMAGE PROPE,92.0,1,92,92,92,,92.0,92,24.0,1,24,24,24,,24.0,24,954
COLLEEN M FLYNN,DISORDERLY CONDUCT-IMPROP BEHA,0.0,2,0,0,0,0.0,0.0,0,6.0,2,12,12,0,8.48528137423857,6.0,0,955
COLLEEN M FLYNN,FORGERY-UTTER FORGED DOCS-GOV,1095.0,1,1095,1095,1095,,1095.0,1095,0.0,1,0,0,0,,0.0,0,956
COLLEEN M FLYNN,HARASSMENT-COMMUNICATION IN MA,0.0,4,0,0,0,0.0,0.0,0,6.0,4,24,12,0,6.928203230275509,6.0,0,957
COLLEEN M FLYNN,HARASSMENT-STRIKING/OFFENSIVE,0.0,2,0,0,0,0.0,0.0,0,12.0,2,24,12,12,0.0,12.0,12,958
COLLEEN M FLYNN,MANUF/DISTR CDS OR INTENT TO M,1825.0,1,1825,1825,1825,,1825.0,1825,0.0,1,0,0,0,,0.0,0,959
COLLEEN M FLYNN,MURDER - DURING COMMISSION OF,1825.0,1,1825,1825,1825,,1825.0,1825,0.0,1,0,0,0,,0.0,0,960
COLLEEN M FLYNN,MURDER - PURPOSELY,1825.0,1,1825,1825,1825,,1825.0,1825,0.0,1,0,0,0,,0.0,0,961
COLLEEN M FLYNN,OBSTRUCT ADMIN OF LAW-OBSTRUCT,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,962
COLLEEN M FLYNN,POSS OF WEAPON FOR UNLAWFUL PU,608.3333333333334,3,1825,1825,0,1053.6642412710669,0.0,0,32.0,3,96,60,0,30.199337741083,36.0,0,963
COLLEEN M FLYNN,PROHIBITED WEAPONS AND DEVICES,0.0,1,0,0,0,,0.0,0,36.0,1,36,36,36,,36.0,36,964
COLLEEN M FLYNN,RESIST ARR/ELUD-FLIGHT PREVENT,209.0,2,418,360,58,213.54624791833734,209.0,58,0.0,2,0,0,0,0.0,0.0,0,965
COLLEEN M FLYNN,RESIST ARR/ELUD-PREVENTS OFFIC,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,966
COLLEEN M FLYNN,ROBBERY-THREAT OR FEAR OF BI,1825.0,2,3650,1825,1825,0.0,1825.0,1825,0.0,2,0,0,0,0.0,0.0,0,967
COLLEEN M FLYNN,ROBBERY-THREAT OR FEAR OF BI -,1825.0,1,1825,1825,1825,,1825.0,1825,0.0,1,0,0,0,,0.0,0,968
COLLEEN M FLYNN,"SIMPLE ASSAULT-PURP/KNOW B.I.,",0.0,2,0,0,0,0.0,0.0,0,12.0,2,24,12,12,0.0,12.0,12,969
COLLEEN M FLYNN,SIMPLE ASSAULT-PURPOSELY/KNOWI,3.533333333333333,30,106,106,0,19.35286369851587,0.0,0,12.6,30,378,24,0,5.308418817767452,12.0,12,970
COLLEEN M FLYNN,THEFT BY DECEPTION-VALUE $500-,0.0,1,0,0,0,,0.0,0,42.0,1,42,42,42,,42.0,42,971
COLLEEN M FLYNN,UNLAWFUL POSS WEAPON-HANDGUNS,1028.5454545454545,11,11314,1825,0,920.8302084137296,1825.0,1825,17.454545454545453,11,192,48,0,20.338946070844656,0.0,0,972
COLLEEN M FLYNN,UNLAWFUL POSSESSION OF WEAPONS,1825.0,1,1825,1825,1825,,1825.0,1825,0.0,1,0,0,0,,0.0,0,973
COLLEEN M FLYNN,WANDERING/PROWLING TO OBTAIN/S,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,974
CRAIG CORSON,AGG ASSAULT-ASSAULT ON BUS DRI,8.0,1,8,8,8,,8.0,8,0.0,1,0,0,0,,0.0,0,975
CRAIG CORSON,AGG ASSAULT-ATTEMPT/CAUSE BI W,0.0,1,0,0,0,,0.0,0,24.0,1,24,24,24,,24.0,24,976
CRAIG CORSON,AGG ASSAULT-ATTEMPT/CAUSE SBI,2190.0,1,2190,2190,2190,,2190.0,2190,0.0,1,0,0,0,,0.0,0,977
CRAIG CORSON,AGG ASSAULT-ATTEMPT/CAUSE SIGN,1095.0,1,1095,1095,1095,,1095.0,1095,0.0,1,0,0,0,,0.0,0,978
CRAIG CORSON,BURGLARY-ENTERING STRUCTURE ET,547.5,2,1095,1095,0,774.2819253992695,547.5,0,12.0,2,24,24,0,16.97056274847714,12.0,0,979
CRAIG CORSON,BURGLARY-TRESPASS ON UTILITY C,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,980
CRAIG CORSON,CDS - MANU/DIST/PWID - METH -,1095.0,2,2190,1095,1095,0.0,1095.0,1095,0.0,2,0,0,0,0.0,0.0,0,981
CRAIG CORSON,CRIMINAL MISCHIEF-DAMAGE PROPE,540.0,1,540,540,540,,540.0,540,0.0,1,0,0,0,,0.0,0,982
CRAIG CORSON,CRIMINAL TRESPASS-RESEARCH FAC,365.0,1,365,365,365,,365.0,365,0.0,1,0,0,0,,0.0,0,983
CRAIG CORSON,CRIMINAL TRESPASS-STRUCT OTHER,0.0,2,0,0,0,0.0,0.0,0,12.0,2,24,12,12,0.0,12.0,12,984
CRAIG CORSON,DISORDERLY CONDUCT-IMPROP BEHA,0.0,3,0,0,0,0.0,0.0,0,16.0,3,48,24,12,6.928203230275509,12.0,12,985
CRAIG CORSON,HARASSMENT-COMMUNICATION IN MA,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,986
CRAIG CORSON,HARASSMENT-STRIKING/OFFENSIVE,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,987
CRAIG CORSON,MANUF/DISTR CDS OR INTENT TO M,0.0,1,0,0,0,,0.0,0,24.0,1,24,24,24,,24.0,24,988
CRAIG CORSON,OBSTRUCT ADMIN OF LAW-OBSTRUCT,180.0,1,180,180,180,,180.0,180,0.0,1,0,0,0,,0.0,0,989
CRAIG CORSON,POSS CDS-FAILS TO GIVE CDS TO,0.0,4,0,0,0,0.0,0.0,0,3.0,4,12,12,0,6.0,0.0,0,990
CRAIG CORSON,POSS CDS/ANALOG - SCHD I II II,0.0,3,0,0,0,0.0,0.0,0,28.0,3,84,36,24,6.928203230275509,24.0,24,991
CRAIG CORSON,POSS/OBTAIN SYNTHETIC CANNABIN,365.0,1,365,365,365,,365.0,365,0.0,1,0,0,0,,0.0,0,992
CRAIG CORSON,PRESC/LEGEND DRUGS-DISTRIBUTE,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,993
CRAIG CORSON,RESIST ARR/ELUD-PREVENTS OFFIC,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,994
CRAIG CORSON,SIMPLE ASSAULT-NEG. CAUSE BI W,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,995
CRAIG CORSON,"SIMPLE ASSAULT-PURP/KNOW B.I.,",0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,996
CRAIG CORSON,SIMPLE ASSAULT-PURPOSELY/KNOWI,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,997
CRAIG CORSON,SPECIAL SENTENCE PSL/CSL - VIO,182.0,2,364,364,0,257.3868683519033,182.0,0,12.0,2,24,24,0,16.97056274847714,12.0,0,998
CRAIG CORSON,STALKING-ENGAGE CONDUCT REASON,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,999
CRAIG CORSON,THEFT BY DECEPTION-VALUE $500-,364.0,1,364,364,364,,364.0,364,24.0,1,24,24,24,,24.0,24,1000
CRAIG CORSON,THEFT BY UNLAWFL TAKNG-MOVABLE,1825.0,1,1825,1825,1825,,1825.0,1825,0.0,1,0,0,0,,0.0,0,1001
CRAIG CORSON,WANDERING/PROWLING TO OBTAIN/S,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,1002
CRISTEN P D'ARRIGO,ABANDON/NEGLECT OF ELDERLY/DIS,364.0,1,364,364,364,,364.0,364,60.0,1,60,60,60,,60.0,60,1003
CRISTEN P D'ARRIGO,AGG ASSAULT-ATTEMPT/CAUSE BI W,0.0,1,0,0,0,,0.0,0,24.0,1,24,24,24,,24.0,24,1004
CRISTEN P D'ARRIGO,AGG ASSAULT-ATTEMPT/CAUSE SBI,2190.0,1,2190,2190,2190,,2190.0,2190,0.0,1,0,0,0,,0.0,0,1005
CRISTEN P D'ARRIGO,AGG ASSAULT-ATTEMPT/CAUSE SIGN,730.0,3,2190,1095,0,632.1985447626403,1095.0,1095,8.0,3,24,24,0,13.856406460551018,0.0,0,1006
CRISTEN P D'ARRIGO,AGG ASSAULT-ON LAW ENFORCEMENT,0.0,4,0,0,0,0.0,0.0,0,15.0,4,60,24,0,11.489125293076057,18.0,24,1007
CRISTEN P D'ARRIGO,AGGRAVATED MANSLAUGHTER-EXTREM,8212.5,2,16425,12775,3650,6452.349378327246,8212.5,3650,0.0,2,0,0,0,0.0,0.0,0,1008
CRISTEN P D'ARRIGO,ASSAULT BY AUTO/VESSEL BI VIOL,182.0,2,364,364,0,257.3868683519033,182.0,0,12.0,2,24,12,12,0.0,12.0,12,1009
CRISTEN P D'ARRIGO,BURGLARY-ENTERING STRUCTURE ET,312.42857142857144,7,2187,1095,0,390.1349583340177,364.0,0,20.571428571428573,7,144,48,0,15.04279609267221,24.0,24,1010
CRISTEN P D'ARRIGO,CDS - MANU/DIST/PWID - HEROIN/,1393.5454545454545,11,15329,10220,0,3022.3494623764595,0.0,0,22.90909090909091,11,252,60,0,23.670464910747086,12.0,0,1011
CRISTEN P D'ARRIGO,CDS - MANU/DIST/PWID - MARIJ=/,1095.0,1,1095,1095,1095,,1095.0,1095,0.0,1,0,0,0,,0.0,0,1012
CRISTEN P D'ARRIGO,CDS - MANU/DIST/PWID - OTHER S,0.0,1,0,0,0,,0.0,0,24.0,1,24,24,24,,24.0,24,1013
CRISTEN P D'ARRIGO,CDS - MANU/DIST/PWID - SCHD I,0.0,1,0,0,0,,0.0,0,24.0,1,24,24,24,,24.0,24,1014
CRISTEN P D'ARRIGO,CERTAIN PERSONS NOT TO HAVE WE,1825.0,1,1825,1825,1825,,1825.0,1825,0.0,1,0,0,0,,0.0,0,1015
CRISTEN P D'ARRIGO,CONSPIRACY - AGREE/ENGAGE IN C,729.75,4,2919,1460,0,666.5785150052968,729.5,0,30.0,4,120,60,0,34.64101615137755,30.0,0,1016
CRISTEN P D'ARRIGO,CONTEMPT - VIOLATE DOMESTIC VI,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,1017
CRISTEN P D'ARRIGO,CONTEMPT - VIOLATE DV ORDER BY,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,1018
CRISTEN P D'ARRIGO,CONTEMPT-VIOLATE JUDICIAL/REST,540.0,1,540,540,540,,540.0,540,0.0,1,0,0,0,,0.0,0,1019
CRISTEN P D'ARRIGO,CREDIT CARD CRIME-CRED CARD TH,182.5,2,365,365,0,258.0939751330898,182.5,0,6.0,2,12,12,0,8.48528137423857,6.0,0,1020
CRISTEN P D'ARRIGO,CREDIT CARD THEFT - FRAUDULENT,437.0,3,1311,1095,108,569.8447156901607,108.0,108,24.0,3,72,36,0,20.784609690826528,36.0,36,1021
CRISTEN P D'ARRIGO,CRIMINAL ATTEMPT - PURPOSELY E,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,1022
CRISTEN P D'ARRIGO,CRIMINAL MISCHIEF-DAMAGE PROPE,288.0,5,1440,540,0,241.7281530976481,195.0,540,9.6,5,48,24,0,13.145341380123988,0.0,0,1023
CRISTEN P D'ARRIGO,CRIMINAL RESTRAINT - RISK OF S,1095.0,1,1095,1095,1095,,1095.0,1095,0.0,1,0,0,0,,0.0,0,1024
CRISTEN P D'ARRIGO,CRIMINAL SEXUAL CONTACT,365.0,1,365,365,365,,365.0,365,0.0,1,0,0,0,,0.0,0,1025
CRISTEN P D'ARRIGO,CRIMINAL TRESPASS-RESEARCH FAC,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,1026
CRISTEN P D'ARRIGO,CRUELTY & NEGLECT OF CHILDREN,57.666666666666664,3,173,173,0,99.88159656980525,0.0,0,16.0,3,48,24,0,13.856406460551018,24.0,24,1027
CRISTEN P D'ARRIGO,ENDANGERING AN INJURED VICTIM,364.0,1,364,364,364,,364.0,364,12.0,1,12,12,12,,12.0,12,1028
CRISTEN P D'ARRIGO,ENDANGERING-ABUSE/NEGLECT OF A,1825.0,1,1825,1825,1825,,1825.0,1825,0.0,1,0,0,0,,0.0,0,1029
CRISTEN P D'ARRIGO,ENDANGERING-SEXUAL CONDUCT WIT,1095.0,1,1095,1095,1095,,1095.0,1095,0.0,1,0,0,0,,0.0,0,1030
CRISTEN P D'ARRIGO,ESCAPE IMPLEMENTS-PROVIDE INMA,0.0,1,0,0,0,,0.0,0,36.0,1,36,36,36,,36.0,36,1031
CRISTEN P D'ARRIGO,FORGRY-FALSE AUTH OF WRIT-GOV,108.0,1,108,108,108,,108.0,108,36.0,1,36,36,36,,36.0,36,1032
CRISTEN P D'ARRIGO,HINDERING-AID-UNDERLYING 3RD D,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,1033
CRISTEN P D'ARRIGO,MAINTAINING/OPERATING CDS PROD,3650.0,1,3650,3650,3650,,3650.0,3650,0.0,1,0,0,0,,0.0,0,1034
CRISTEN P D'ARRIGO,MONEY LAUNDERING-ENG TRANS W/I,365.0,3,1095,1095,0,632.1985447626403,0.0,0,8.0,3,24,12,0,6.928203230275509,12.0,12,1035
CRISTEN P D'ARRIGO,OBSTRUCT ADMIN OF LAW-OBSTRUCT,152.84615384615384,13,1987,540,0,219.3311218811435,0.0,0,3.6923076923076925,13,48,24,0,9.01281139438573,0.0,0,1036
CRISTEN P D'ARRIGO,OPERATE MV DURING LICENSE SUSP,365.0,2,730,365,365,0.0,365.0,365,0.0,2,0,0,0,0.0,0.0,0,1037
CRISTEN P D'ARRIGO,POSS CDS-FAILS TO GIVE CDS TO,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,1038
CRISTEN P D'ARRIGO,POSS CDS/ANALOG - SCHD I II II,186.875,24,4485,1095,0,371.1376531809939,0.0,0,20.5,24,492,60,0,14.364812079764794,24.0,24,1039
CRISTEN P D'ARRIGO,POSS OF WEAPON FOR UNLAWFUL PU,1003.0,5,5015,2555,0,1261.6437690568603,270.0,0,9.6,5,48,24,0,10.039920318408907,12.0,0,1040
CRISTEN P D'ARRIGO,POSSESSION OF FIREARM WHILE CO,1825.0,1,1825,1825,1825,,1825.0,1825,0.0,1,0,0,0,,0.0,0,1041
CRISTEN P D'ARRIGO,PROMOTE PROST: EXCEPT SOLICT O,1825.0,1,1825,1825,1825,,1825.0,1825,0.0,1,0,0,0,,0.0,0,1042
CRISTEN P D'ARRIGO,RECEIVING STOLEN PROPERTY-VALU,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,1043
CRISTEN P D'ARRIGO,RECEIVNG STOLEN PROP-KNOW PROP,729.5,2,1459,1095,364,516.8950570473662,729.5,364,12.0,2,24,24,0,16.97056274847714,12.0,0,1044
CRISTEN P D'ARRIGO,REG OF SEX OFF-NOTICE OF CHANG,0.0,1,0,0,0,,0.0,0,24.0,1,24,24,24,,24.0,24,1045
CRISTEN P D'ARRIGO,RESIST ARR/ELUD-AFTER INSTRUCT,417.0,7,2919,1460,0,611.8139695473889,0.0,0,18.857142857142858,7,132,48,0,16.767315144138525,24.0,24,1046
CRISTEN P D'ARRIGO,RESIST ARR/ELUD-FLIGHT PREVENT,154.28571428571428,7,1080,540,0,263.49301969610394,0.0,0,10.285714285714286,7,72,24,0,10.796824930109247,12.0,0,1047
CRISTEN P D'ARRIGO,RESIST ARR/ELUD-USE/THREATEN F,182.0,2,364,364,0,257.3868683519033,182.0,0,18.0,2,36,24,12,8.48528137423857,18.0,12,1048
CRISTEN P D'ARRIGO,SEXUAL ASSAULT-VIC < 13 & DEF,2555.0,1,2555,2555,2555,,2555.0,2555,0.0,1,0,0,0,,0.0,0,1049
CRISTEN P D'ARRIGO,SHOPLIFTING-CONCEAL MERCH-RETA,1095.0,1,1095,1095,1095,,1095.0,1095,0.0,1,0,0,0,,0.0,0,1050
CRISTEN P D'ARRIGO,SHOPLIFTING-TAKE MERCH W/O PAY,1095.0,1,1095,1095,1095,,1095.0,1095,0.0,1,0,0,0,,0.0,0,1051
CRISTEN P D'ARRIGO,SHOPLIFTING-TAKE MERCH W/OUT P,272.0,2,544,364,180,130.10764773832474,272.0,180,18.0,2,36,36,0,25.45584412271571,18.0,0,1052
CRISTEN P D'ARRIGO,SIMPLE ASSAULT-PURPOSELY/KNOWI,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,1053
CRISTEN P D'ARRIGO,SIMPLE ASSAULT-THREAT OF SBI B,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,1054
CRISTEN P D'ARRIGO,SPECIAL SENTENCE PSL/CSL - VIO,540.0,1,540,540,540,,540.0,540,0.0,1,0,0,0,,0.0,0,1055
CRISTEN P D'ARRIGO,STALKING-ENGAGE CONDUCT REASON,0.0,1,0,0,0,,0.0,0,60.0,1,60,60,60,,60.0,60,1056
CRISTEN P D'ARRIGO,TERRORISTIC THREATS-THREAT TO,547.5,2,1095,1095,0,774.2819253992695,547.5,0,12.0,2,24,24,0,16.97056274847714,12.0,0,1057
CRISTEN P D'ARRIGO,TERRORISTIC THREATS-THREATEN I,172.0,1,172,172,172,,172.0,172,24.0,1,24,24,24,,24.0,24,1058
CRISTEN P D'ARRIGO,THEFT BY DECEPTION-VALUE $500-,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,1059
CRISTEN P D'ARRIGO,THEFT BY UNLAWFL TAKNG-IMMOVAB,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,1060
CRISTEN P D'ARRIGO,THEFT BY UNLAWFL TAKNG-MOVABLE,0.0,3,0,0,0,0.0,0.0,0,24.0,3,72,48,12,20.784609690826528,12.0,12,1061
CRISTEN P D'ARRIGO,THROWING BODILY FLUID AT LAW E,182.0,2,364,364,0,257.3868683519033,182.0,0,6.0,2,12,12,0,8.48528137423857,6.0,0,1062
CRISTEN P D'ARRIGO,UNLAWFUL POSS WEAP - OTHER WEA,177.5,6,1065,540,0,205.32291640243182,127.5,0,14.0,6,84,24,0,9.033271832508971,12.0,12,1063
CRISTEN P D'ARRIGO,UNLAWFUL POSS WEAP - RIFLE/SHO,1460.0,2,2920,1460,1460,0.0,1460.0,1460,0.0,2,0,0,0,0.0,0.0,0,1064
CRISTEN P D'ARRIGO,UNLAWFUL POSS WEAP - RIFLES/SH,1095.0,1,1095,1095,1095,,1095.0,1095,0.0,1,0,0,0,,0.0,0,1065
CRISTEN P D'ARRIGO,UNLAWFUL POSS WEAPON-HANDGUNS,1825.0,10,18250,1825,1825,0.0,1825.0,1825,0.0,10,0,0,0,0.0,0.0,0,1066
CRISTEN P D'ARRIGO,WITNESS TAMPERING-TO CAUSE FLS,364.0,1,364,364,364,,364.0,364,60.0,1,60,60,60,,60.0,60,1067
DANIEL R LINDEMANN J.S.C.,RECEIVNG STOLEN PROP-KNOW PROP,180.0,1,180,180,180,,180.0,180,60.0,1,60,60,60,,60.0,60,1068
DANIEL R LINDEMANN J.S.C.,ROBBERY-THREAT OR FEAR OF BI,2190.0,1,2190,2190,2190,,2190.0,2190,0.0,1,0,0,0,,0.0,0,1069
DANIEL R LINDEMANN J.S.C.,UNLAW TAKING MEANS CONVEYANCE-,365.0,1,365,365,365,,365.0,365,0.0,1,0,0,0,,0.0,0,1070
DARA GOVAN,AGG ASSAULT - ON DOMESTIC VIOL,0.0,1,0,0,0,,0.0,0,24.0,1,24,24,24,,24.0,24,1071
DARA GOVAN,AGG ASSAULT - STRANGLE DOMESTI,0.0,2,0,0,0,0.0,0.0,0,24.0,2,48,24,24,0.0,24.0,24,1072
DARA GOVAN,AGG ASSAULT W/ FIREARM,540.0,1,540,540,540,,540.0,540,0.0,1,0,0,0,,0.0,0,1073
DARA GOVAN,AGG ASSAULT-ATTEMPT/CAUSE BI W,70.66666666666667,3,212,212,0,122.39825706820066,0.0,0,16.0,3,48,36,0,18.33030277982336,12.0,0,1074
DARA GOVAN,AGG ASSAULT-ATTEMPT/CAUSE SIGN,225.0,3,675,364,0,196.64943427327728,311.0,0,36.0,3,108,60,12,24.0,36.0,12,1075
DARA GOVAN,AGG ASSAULT-CAUSE BODILY INJUR,1825.0,1,1825,1825,1825,,1825.0,1825,0.0,1,0,0,0,,0.0,0,1076
DARA GOVAN,AGG ASSAULT-ON LAW ENFORCEMENT,121.33333333333333,3,364,364,0,210.15549798502377,0.0,0,20.0,3,60,36,0,18.33030277982336,24.0,0,1077
DARA GOVAN,ASSAULT BY AUTO/VESSEL-RECKLES,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,1078
DARA GOVAN,ASSAULT MUTUAL FIGHTING,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,1079
DARA GOVAN,"BAD CHECKS-VALUE $1,000-<$75,0",0.0,1,0,0,0,,0.0,0,24.0,1,24,24,24,,24.0,24,1080
DARA GOVAN,BAD CHECKS-VALUE <$200,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,1081
DARA GOVAN,BURGLARY-ENTERING STRUCTURE ET,90.0,2,180,180,0,127.27922061357856,90.0,0,24.0,2,48,24,24,0.0,24.0,24,1082
DARA GOVAN,CAUSING DEATH WHILE DRIVING W/,0.0,1,0,0,0,,0.0,0,60.0,1,60,60,60,,60.0,60,1083
DARA GOVAN,CDS - MANU/DIST/PWID - HEROIN/,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,1084
DARA GOVAN,CDS - MANU/DIST/PWID - MARIJ<1,456.0,1,456,456,456,,456.0,456,0.0,1,0,0,0,,0.0,0,1085
DARA GOVAN,CDS - MANU/DIST/PWID - METH -,1825.0,1,1825,1825,1825,,1825.0,1825,0.0,1,0,0,0,,0.0,0,1086
DARA GOVAN,CDS - MANU/DIST/PWID - SCHD I,83.0,1,83,83,83,,83.0,83,0.0,1,0,0,0,,0.0,0,1087
DARA GOVAN,CERT PERSON NOT TO HAVE WEAP P,1825.0,1,1825,1825,1825,,1825.0,1825,0.0,1,0,0,0,,0.0,0,1088
DARA GOVAN,CONSPIRACY - AGREE/ENGAGE IN C,912.5,2,1825,1825,0,1290.4698756654493,912.5,0,18.0,2,36,36,0,25.45584412271571,18.0,0,1089
DARA GOVAN,CONTEMPT - VIOLATE DV ORDER BY,49.0,2,98,98,0,69.29646455628166,49.0,0,12.0,2,24,24,0,16.97056274847714,12.0,0,1090
DARA GOVAN,CONTEMPT-VIOLATE JUDICIAL/REST,180.0,1,180,180,180,,180.0,180,24.0,1,24,24,24,,24.0,24,1091
DARA GOVAN,CRIMINAL MISCHIEF DAMAGE <= 50,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,1092
DARA GOVAN,CRIMINAL MISCHIEF-DAMAGE PROPE,0.0,2,0,0,0,0.0,0.0,0,24.0,2,48,24,24,0.0,24.0,24,1093
DARA GOVAN,CRIMINAL MISCHIEF-ENDANGER-DAM,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,1094
DARA GOVAN,CRIMINAL TRESPASS-DEFIANT TRES,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,1095
DARA GOVAN,CRUELTY TO ANIMALS-BOD INJ-FAI,0.0,1,0,0,0,,0.0,0,36.0,1,36,36,36,,36.0,36,1096
DARA GOVAN,FAILURE TO MAKE LAWFUL DISPOSI,0.0,1,0,0,0,,0.0,0,24.0,1,24,24,24,,24.0,24,1097
DARA GOVAN,HARASSMENT-COMMUNICATION IN MA,0.0,1,0,0,0,,0.0,0,12.0,1,12,12,12,,12.0,12,1098
DARA GOVAN,MANUF/DISTR CDS OR INTENT TO M,364.0,1,364,364,364,,364.0,364,24.0,1,24,24,24,,24.0,24,1099
DARA GOVAN,OBSCENITY-SELL/DISTR/EXHIBIT T,0.0,1,0,0,0,,0.0,0,24.0,1,24,24,24,,24.0,24,1100
DARA GOVAN,OBSTRUCT ADMIN OF LAW-OBSTRUCT,0.0,1,0,0,0,,0.0,0,24.0,1,24,24,24,,24.0,24,1101
DARA GOVAN,POSS CDS-FAILS TO GIVE CDS TO,0.0,3,0,0,0,0.0,0.0,0,0.0,3,0,0,0,0.0,0.0,0,1102
DARA GOVAN,POSS CDS/ANALOG - SCHD I II II,197.8,10,1978,1460,0,453.41611989184696,0.0,0,13.2,10,132,24,0,11.933147112141038,18.0,24,1103
DARA GOVAN,POSS OF WEAPON FOR UNLAWFUL PU,1825.0,2,3650,1825,1825,0.0,1825.0,1825,0.0,2,0,0,0,0.0,0.0,0,1104
DARA GOVAN,PRESC/LEGEND DRUGS-POSS WITHOU,45.0,1,45,45,45,,45.0,45,0.0,1,0,0,0,,0.0,0,1105
DARA GOVAN,RECEIVNG STOLEN PROP-KNOW PROP,690.0,1,690,690,690,,690.0,690,0.0,1,0,0,0,,0.0,0,1106
DARA GOVAN,REG OF SEX OFF-NOTICE OF CHANG,90.0,1,90,90,90,,90.0,90,12.0,1,12,12,12,,12.0,12,1107
DARA GOVAN,RESIST ARR/ELUD-AFTER INSTRUCT,121.33333333333333,3,364,364,0,210.15549798502377,0.0,0,20.0,3,60,36,0,18.33030277982336,24.0,0,1108
DARA GOVAN,RESIST ARR/ELUD-FLIGHT PREVENT,50.0,2,100,100,0,70.71067811865476,50.0,0,24.0,2,48,24,24,0.0,24.0,24,1109
DARA GOVAN,RESIST ARR/ELUD-MV OP- RISK OF,0.0,1,0,0,0,,0.0,0,36.0,1,36,36,36,,36.0,36,1110
DARA GOVAN,RESIST ARR/ELUD-PREVENTS OFFIC,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,1111
DARA GOVAN,SHOPLIFTING-RETAIL VALUE $500,0.0,1,0,0,0,,0.0,0,24.0,1,24,24,24,,24.0,24,1112
DARA GOVAN,SHOPLIFTING-TAKE MERCH W/O PAY,60.0,3,180,90,0,51.96152422706632,90.0,90,28.0,3,84,36,24,6.928203230275509,24.0,24,1113
DARA GOVAN,SHOPLIFTING-TAKE MERCH W/OUT P,0.0,1,0,0,0,,0.0,0,0.0,1,0,0,0,,0.0,0,1114
